,WorkerId,HumanCondition,FeedbackCondition,GoodCondition,Topic,SelfAssessment,OtherAssessment,TruePerformance,OtherPerformance,Round
2819,A3SMHT004D5IOY,True,True,True,4,3,9,8,10,1
2820,A3SMHT004D5IOY,True,True,True,1,5,8,5,9,2
2821,A3SMHT004D5IOY,True,True,True,2,4,10,5,9,2
2822,A3SMHT004D5IOY,True,True,True,3,5,9,4,6,2
2823,A3SMHT004D5IOY,True,True,True,4,3,9,6,10,2
2824,A3SMHT004D5IOY,True,True,True,1,6,8,3,10,3
2825,A3SMHT004D5IOY,True,True,True,2,4,10,6,8,3
2826,A3SMHT004D5IOY,True,True,True,3,5,9,8,10,3
2827,A3SMHT004D5IOY,True,True,True,4,4,11,5,12,3
2828,A3SMHT004D5IOY,True,True,True,1,6,9,5,10,4
2829,A3SMHT004D5IOY,True,True,True,2,4,11,4,9,4
2830,A3SMHT004D5IOY,True,True,True,3,5,9,6,10,4
2831,A3SMHT004D5IOY,True,True,True,4,4,9,6,12,4
2832,A2HM35CWB7IIFM,True,True,True,4,9,7,12,12,1
2833,A2HM35CWB7IIFM,True,True,True,1,8,6,9,10,1
2834,A2HM35CWB7IIFM,True,True,True,2,5,8,7,10,1
2835,A2HM35CWB7IIFM,True,True,True,3,8,10,7,8,1
2836,A2HM35CWB7IIFM,True,True,True,4,8,10,10,12,2
2837,A2HM35CWB7IIFM,True,True,True,1,6,7,4,5,2
2838,A2HM35CWB7IIFM,True,True,True,2,6,8,5,11,2
2839,A2HM35CWB7IIFM,True,True,True,3,6,7,11,8,2
2840,A2HM35CWB7IIFM,True,True,True,4,12,12,12,10,3
2841,A2HM35CWB7IIFM,True,True,True,1,9,10,10,9,3
2842,A2HM35CWB7IIFM,True,True,True,2,6,8,8,8,3
2843,A2HM35CWB7IIFM,True,True,True,3,7,8,6,5,3
2844,A2HM35CWB7IIFM,True,True,True,4,10,10,11,9,4
2845,A2HM35CWB7IIFM,True,True,True,1,7,8,10,5,4
2846,A2HM35CWB7IIFM,True,True,True,2,7,8,6,9,4
2847,A2HM35CWB7IIFM,True,True,True,3,6,7,3,6,4
2848,A3V9JFVZQ2XF4Y,True,True,True,1,9,6,9,8,1
2849,A3V9JFVZQ2XF4Y,True,True,True,4,10,9,11,10,1
2850,A3V9JFVZQ2XF4Y,True,True,True,2,9,8,10,11,1
2851,A3V9JFVZQ2XF4Y,True,True,True,3,8,8,10,10,1
2852,A3V9JFVZQ2XF4Y,True,True,True,1,8,7,6,9,2
2853,A3V9JFVZQ2XF4Y,True,True,True,4,12,10,12,11,2
2854,A3V9JFVZQ2XF4Y,True,True,True,2,9,9,9,11,2
2855,A3V9JFVZQ2XF4Y,True,True,True,3,8,9,8,10,2
2856,A3V9JFVZQ2XF4Y,True,True,True,1,9,10,10,12,3
2857,A3V9JFVZQ2XF4Y,True,True,True,4,12,10,12,9,3
2858,A3V9JFVZQ2XF4Y,True,True,True,2,11,11,9,7,3
2859,A3V9JFVZQ2XF4Y,True,True,True,3,10,10,10,11,3
2860,A3V9JFVZQ2XF4Y,True,True,True,1,7,9,10,12,4
2861,A3V9JFVZQ2XF4Y,True,True,True,4,11,11,12,9,4
2862,A3V9JFVZQ2XF4Y,True,True,True,2,11,8,11,8,4
2863,A3V9JFVZQ2XF4Y,True,True,True,3,9,9,8,10,4
2864,A28Q19NTTP0UIQ,True,True,True,3,3,4,4,6,1
2865,A28Q19NTTP0UIQ,True,True,True,1,3,5,8,5,1
2866,A28Q19NTTP0UIQ,True,True,True,4,11,8,12,12,1
2867,A28Q19NTTP0UIQ,True,True,True,2,6,5,8,11,1
2868,A28Q19NTTP0UIQ,True,True,True,3,5,7,6,8,2
2869,A28Q19NTTP0UIQ,True,True,True,1,5,8,8,5,2
2870,A28Q19NTTP0UIQ,True,True,True,4,10,11,10,9,2
2871,A28Q19NTTP0UIQ,True,True,True,2,6,7,8,8,2
2872,A28Q19NTTP0UIQ,True,True,True,3,5,7,9,5,3
2873,A28Q19NTTP0UIQ,True,True,True,1,4,6,7,9,3
2874,A28Q19NTTP0UIQ,True,True,True,4,12,12,10,12,3
2875,A28Q19NTTP0UIQ,True,True,True,2,6,6,7,9,3
2876,A28Q19NTTP0UIQ,True,True,True,3,8,10,7,8,4
2877,A28Q19NTTP0UIQ,True,True,True,1,5,8,8,10,4
2878,A28Q19NTTP0UIQ,True,True,True,4,12,12,12,10,4
2879,A28Q19NTTP0UIQ,True,True,True,2,7,10,11,10,4
2880,A2TDGWWPX6IMIZ,True,True,True,1,9,8,11,8,1
2881,A2TDGWWPX6IMIZ,True,True,True,3,7,5,8,10,1
2882,A2TDGWWPX6IMIZ,True,True,True,2,2,8,6,9,1
2883,A2TDGWWPX6IMIZ,True,True,True,4,10,10,9,11,1
2884,A2TDGWWPX6IMIZ,True,True,True,1,10,10,12,11,2
2885,A2TDGWWPX6IMIZ,True,True,True,3,7,9,6,9,2
2886,A2TDGWWPX6IMIZ,True,True,True,2,3,9,5,10,2
2887,A2TDGWWPX6IMIZ,True,True,True,4,9,10,12,12,2
2888,A2TDGWWPX6IMIZ,True,True,True,1,10,10,10,7,3
2889,A2TDGWWPX6IMIZ,True,True,True,3,10,9,10,8,3
2890,A2TDGWWPX6IMIZ,True,True,True,2,7,7,3,7,3
2891,A2TDGWWPX6IMIZ,True,True,True,4,8,9,9,10,3
2892,A2TDGWWPX6IMIZ,True,True,True,1,9,9,10,10,4
2893,A2TDGWWPX6IMIZ,True,True,True,3,7,8,8,7,4
2894,A2TDGWWPX6IMIZ,True,True,True,2,7,10,6,11,4
2895,A2TDGWWPX6IMIZ,True,True,True,4,8,8,10,11,4
2896,AUQTHU5AOZVQC,True,True,True,4,7,9,12,12,1
2897,AUQTHU5AOZVQC,True,True,True,3,8,9,8,9,1
2898,AUQTHU5AOZVQC,True,True,True,2,10,8,7,7,1
2899,AUQTHU5AOZVQC,True,True,True,1,6,7,5,9,1
2900,AUQTHU5AOZVQC,True,True,True,4,9,10,12,11,2
2901,AUQTHU5AOZVQC,True,True,True,3,6,8,6,8,2
2902,AUQTHU5AOZVQC,True,True,True,2,9,10,10,7,2
2903,AUQTHU5AOZVQC,True,True,True,1,7,8,7,11,2
2904,AUQTHU5AOZVQC,True,True,True,4,9,10,9,11,3
2905,AUQTHU5AOZVQC,True,True,True,3,9,10,6,9,3
2906,AUQTHU5AOZVQC,True,True,True,2,10,9,11,9,3
2907,AUQTHU5AOZVQC,True,True,True,1,7,8,5,6,3
2908,AUQTHU5AOZVQC,True,True,True,4,8,9,9,12,4
2909,AUQTHU5AOZVQC,True,True,True,3,6,8,3,9,4
2910,AUQTHU5AOZVQC,True,True,True,2,10,9,11,7,4
2911,AUQTHU5AOZVQC,True,True,True,1,8,9,5,10,4
2912,A2WNW8A4MOR7T7,True,True,True,2,6,7,8,9,1
2913,A2WNW8A4MOR7T7,True,True,True,3,8,6,5,10,1
2914,A2WNW8A4MOR7T7,True,True,True,1,9,8,4,9,1
2915,A2WNW8A4MOR7T7,True,True,True,4,9,10,7,10,1
2916,A2WNW8A4MOR7T7,True,True,True,2,7,8,6,9,2
2917,A2WNW8A4MOR7T7,True,True,True,3,5,6,3,8,2
2918,A2WNW8A4MOR7T7,True,True,True,1,4,6,5,10,2
2919,A2WNW8A4MOR7T7,True,True,True,4,9,9,7,12,2
2920,A2WNW8A4MOR7T7,True,True,True,2,6,8,5,8,3
2921,A2WNW8A4MOR7T7,True,True,True,3,5,9,4,6,3
2922,A2WNW8A4MOR7T7,True,True,True,1,6,8,4,10,3
2923,A2WNW8A4MOR7T7,True,True,True,4,9,10,10,10,3
2924,A2WNW8A4MOR7T7,True,True,True,2,10,9,7,9,4
2925,A2WNW8A4MOR7T7,True,True,True,3,8,9,3,10,4
2926,A2WNW8A4MOR7T7,True,True,True,1,4,7,4,10,4
2927,A2WNW8A4MOR7T7,True,True,True,4,9,10,7,12,4
2928,A3FOKP72T5I4FR,True,True,True,2,5,7,5,9,1
2929,A3FOKP72T5I4FR,True,True,True,1,1,5,3,7,1
2930,A3FOKP72T5I4FR,True,True,True,4,11,8,11,10,1
2931,A3FOKP72T5I4FR,True,True,True,3,3,10,7,8,1
2932,A3FOKP72T5I4FR,True,True,True,2,9,11,7,10,2
2933,A3FOKP72T5I4FR,True,True,True,1,2,10,5,10,2
2934,A3FOKP72T5I4FR,True,True,True,4,10,11,8,11,2
2935,A3FOKP72T5I4FR,True,True,True,3,5,11,5,7,2
2936,A3FOKP72T5I4FR,True,True,True,2,8,8,6,7,3
2937,A3FOKP72T5I4FR,True,True,True,1,3,8,3,8,3
2938,A3FOKP72T5I4FR,True,True,True,4,11,10,9,12,3
2939,A3FOKP72T5I4FR,True,True,True,3,6,9,3,10,3
2940,A3FOKP72T5I4FR,True,True,True,2,4,10,4,11,4
2941,A3FOKP72T5I4FR,True,True,True,1,3,9,4,11,4
2942,A3FOKP72T5I4FR,True,True,True,4,10,11,9,11,4
2943,A3FOKP72T5I4FR,True,True,True,3,6,8,6,9,4
2944,A1NIO3JNX5QTN8,True,True,True,2,12,9,12,10,1
2945,A1NIO3JNX5QTN8,True,True,True,3,2,8,9,8,1
2946,A1NIO3JNX5QTN8,True,True,True,1,4,10,6,10,1
2947,A1NIO3JNX5QTN8,True,True,True,4,8,11,12,10,1
2948,A1NIO3JNX5QTN8,True,True,True,2,10,9,8,11,2
2949,A1NIO3JNX5QTN8,True,True,True,3,8,9,9,5,2
2950,A1NIO3JNX5QTN8,True,True,True,1,6,8,6,5,2
2951,A1NIO3JNX5QTN8,True,True,True,4,8,8,11,12,2
2952,A1NIO3JNX5QTN8,True,True,True,2,11,10,9,8,3
2953,A1NIO3JNX5QTN8,True,True,True,3,5,10,6,8,3
2954,A1NIO3JNX5QTN8,True,True,True,1,4,7,5,5,3
2955,A1NIO3JNX5QTN8,True,True,True,4,5,7,11,12,3
2956,A1NIO3JNX5QTN8,True,True,True,2,11,10,11,9,4
2957,A1NIO3JNX5QTN8,True,True,True,3,5,8,8,6,4
2958,A1NIO3JNX5QTN8,True,True,True,1,4,7,5,9,4
2959,A1NIO3JNX5QTN8,True,True,True,4,7,9,10,9,4
2960,AVQGY7FCU80XP,False,True,True,4,10,12,11,11,1
2961,AVQGY7FCU80XP,False,True,True,1,7,10,7,10,1
2962,AVQGY7FCU80XP,False,True,True,2,10,9,10,11,1
2963,AVQGY7FCU80XP,False,True,True,3,7,10,10,10,1
2964,AVQGY7FCU80XP,False,True,True,4,11,11,12,11,2
2965,AVQGY7FCU80XP,False,True,True,1,6,10,4,8,2
2966,AVQGY7FCU80XP,False,True,True,2,10,10,10,8,2
2967,AVQGY7FCU80XP,False,True,True,3,4,9,5,6,2
2968,AVQGY7FCU80XP,False,True,True,4,11,11,12,10,3
2969,AVQGY7FCU80XP,False,True,True,1,4,8,6,10,3
2970,AVQGY7FCU80XP,False,True,True,2,9,9,9,6,3
2971,AVQGY7FCU80XP,False,True,True,3,8,10,9,9,3
2972,AVQGY7FCU80XP,False,True,True,4,9,10,11,11,4
2973,AVQGY7FCU80XP,False,True,True,1,6,9,3,9,4
2974,AVQGY7FCU80XP,False,True,True,2,8,9,11,10,4
2975,AVQGY7FCU80XP,False,True,True,3,6,10,8,9,4
2976,A2VC1UC5Q0E9PO,False,True,True,3,6,10,6,9,1
2977,A2VC1UC5Q0E9PO,False,True,True,4,11,10,10,10,1
2978,A2VC1UC5Q0E9PO,False,True,True,1,4,9,4,9,1
2979,A2VC1UC5Q0E9PO,False,True,True,2,5,8,9,8,1
2980,A2VC1UC5Q0E9PO,False,True,True,3,5,9,3,6,2
2981,A2VC1UC5Q0E9PO,False,True,True,4,8,10,8,11,2
2982,A2VC1UC5Q0E9PO,False,True,True,1,5,8,4,10,2
2983,A2VC1UC5Q0E9PO,False,True,True,2,7,8,6,6,2
2984,A2VC1UC5Q0E9PO,False,True,True,3,4,7,7,9,3
2985,A2VC1UC5Q0E9PO,False,True,True,4,8,10,8,11,3
2986,A2VC1UC5Q0E9PO,False,True,True,1,6,9,8,10,3
2987,A2VC1UC5Q0E9PO,False,True,True,2,8,7,6,10,3
2988,A2VC1UC5Q0E9PO,False,True,True,3,7,10,6,10,4
2989,A2VC1UC5Q0E9PO,False,True,True,4,9,10,9,11,4
2990,A2VC1UC5Q0E9PO,False,True,True,1,5,8,5,8,4
2991,A2VC1UC5Q0E9PO,False,True,True,2,8,9,6,11,4
2992,A2VE5IV9OD2SK1,False,True,True,2,6,9,5,10,1
2993,A2VE5IV9OD2SK1,False,True,True,1,8,11,8,9,1
2994,A2VE5IV9OD2SK1,False,True,True,4,10,12,9,11,1
2995,A2VE5IV9OD2SK1,False,True,True,3,5,7,6,9,1
2996,A2VE5IV9OD2SK1,False,True,True,2,6,8,7,11,2
2997,A2VE5IV9OD2SK1,False,True,True,1,6,7,9,10,2
2998,A2VE5IV9OD2SK1,False,True,True,4,11,11,12,10,2
2999,A2VE5IV9OD2SK1,False,True,True,3,7,7,9,9,2
3000,A2VE5IV9OD2SK1,False,True,True,2,9,9,6,8,3
3001,A2VE5IV9OD2SK1,False,True,True,1,10,8,10,8,3
3002,A2VE5IV9OD2SK1,False,True,True,4,9,10,9,11,3
3003,A2VE5IV9OD2SK1,False,True,True,3,7,7,8,10,3
3004,A2VE5IV9OD2SK1,False,True,True,2,10,9,5,6,4
3005,A2VE5IV9OD2SK1,False,True,True,1,10,8,9,10,4
3006,A2VE5IV9OD2SK1,False,True,True,4,8,9,7,11,4
3007,A2VE5IV9OD2SK1,False,True,True,3,6,8,4,6,4
3008,AJY6J33X1KJNP,False,True,True,2,7,11,8,6,1
3009,AJY6J33X1KJNP,False,True,True,4,12,6,12,11,1
3010,AJY6J33X1KJNP,False,True,True,1,4,6,7,8,1
3011,AJY6J33X1KJNP,False,True,True,3,5,8,7,6,1
3012,AJY6J33X1KJNP,False,True,True,2,7,8,10,10,2
3013,AJY6J33X1KJNP,False,True,True,4,12,10,12,10,2
3014,AJY6J33X1KJNP,False,True,True,1,6,8,10,10,2
3015,AJY6J33X1KJNP,False,True,True,3,6,8,9,9,2
3016,AJY6J33X1KJNP,False,True,True,2,8,8,10,8,3
3017,AJY6J33X1KJNP,False,True,True,4,12,11,12,11,3
3018,AJY6J33X1KJNP,False,True,True,1,5,9,8,10,3
3019,AJY6J33X1KJNP,False,True,True,3,7,9,11,10,3
3020,AJY6J33X1KJNP,False,True,True,2,6,9,8,11,4
3021,AJY6J33X1KJNP,False,True,True,4,9,10,10,11,4
3022,AJY6J33X1KJNP,False,True,True,1,7,9,7,9,4
3023,AJY6J33X1KJNP,False,True,True,3,8,9,7,9,4
3024,A2BNOEYZ3VRW2R,False,True,True,3,7,10,11,9,1
3025,A2BNOEYZ3VRW2R,False,True,True,1,4,9,9,10,1
3026,A2BNOEYZ3VRW2R,False,True,True,4,7,11,11,11,1
3027,A2BNOEYZ3VRW2R,False,True,True,2,3,8,5,6,1
3028,A2BNOEYZ3VRW2R,False,True,True,3,5,9,4,6,2
3029,A2BNOEYZ3VRW2R,False,True,True,1,8,10,10,10,2
3030,A2BNOEYZ3VRW2R,False,True,True,4,7,9,10,11,2
3031,A2BNOEYZ3VRW2R,False,True,True,2,4,9,6,10,2
3032,A2BNOEYZ3VRW2R,False,True,True,3,8,8,9,10,3
3033,A2BNOEYZ3VRW2R,False,True,True,1,7,6,7,8,3
3034,A2BNOEYZ3VRW2R,False,True,True,4,9,10,8,11,3
3035,A2BNOEYZ3VRW2R,False,True,True,2,3,8,7,11,3
3036,A2BNOEYZ3VRW2R,False,True,True,3,6,9,8,9,4
3037,A2BNOEYZ3VRW2R,False,True,True,1,5,9,9,9,4
3038,A2BNOEYZ3VRW2R,False,True,True,4,10,10,11,10,4
3039,A2BNOEYZ3VRW2R,False,True,True,2,3,9,4,8,4
3040,A3EBUBRYCKB6AF,False,True,True,3,6,12,5,9,1
3041,A3EBUBRYCKB6AF,False,True,True,1,3,10,3,9,1
3042,A3EBUBRYCKB6AF,False,True,True,2,10,11,10,10,1
3043,A3EBUBRYCKB6AF,False,True,True,4,8,11,11,11,1
3044,A3EBUBRYCKB6AF,False,True,True,3,4,10,7,9,2
3045,A3EBUBRYCKB6AF,False,True,True,1,2,10,4,10,2
3046,A3EBUBRYCKB6AF,False,True,True,2,10,11,8,11,2
3047,A3EBUBRYCKB6AF,False,True,True,4,9,11,10,11,2
3048,A3EBUBRYCKB6AF,False,True,True,3,4,10,5,6,3
3049,A3EBUBRYCKB6AF,False,True,True,1,3,10,7,8,3
3050,A3EBUBRYCKB6AF,False,True,True,2,7,11,8,8,3
3051,A3EBUBRYCKB6AF,False,True,True,4,7,11,10,11,3
3052,A3EBUBRYCKB6AF,False,True,True,3,7,11,7,10,4
3053,A3EBUBRYCKB6AF,False,True,True,1,6,9,7,10,4
3054,A3EBUBRYCKB6AF,False,True,True,2,9,11,9,6,4
3055,A3EBUBRYCKB6AF,False,True,True,4,9,10,12,10,4
3056,A19CB2C4GY4C60,False,True,True,4,9,10,9,11,1
3057,A19CB2C4GY4C60,False,True,True,2,10,12,9,6,1
3058,A19CB2C4GY4C60,False,True,True,3,7,8,9,9,1
3059,A19CB2C4GY4C60,False,True,True,1,5,7,7,8,1
3060,A19CB2C4GY4C60,False,True,True,4,10,9,11,10,2
3061,A19CB2C4GY4C60,False,True,True,2,10,8,9,8,2
3062,A19CB2C4GY4C60,False,True,True,3,5,8,4,6,2
3063,A19CB2C4GY4C60,False,True,True,1,6,8,6,10,2
3064,A19CB2C4GY4C60,False,True,True,4,6,9,11,11,3
3065,A19CB2C4GY4C60,False,True,True,2,10,10,10,10,3
3066,A19CB2C4GY4C60,False,True,True,3,7,10,6,9,3
3067,A19CB2C4GY4C60,False,True,True,1,4,8,8,10,3
3068,A19CB2C4GY4C60,False,True,True,4,7,10,8,11,4
3069,A19CB2C4GY4C60,False,True,True,2,9,10,8,11,4
3070,A19CB2C4GY4C60,False,True,True,3,6,9,5,10,4
3071,A19CB2C4GY4C60,False,True,True,1,6,10,5,9,4
3072,A2DFNNDO9YE0NL,False,True,True,2,9,10,11,10,1
3073,A2DFNNDO9YE0NL,False,True,True,3,5,10,6,9,1
3074,A2DFNNDO9YE0NL,False,True,True,1,7,10,8,10,1
3075,A2DFNNDO9YE0NL,False,True,True,4,6,10,7,11,1
3076,A2DFNNDO9YE0NL,False,True,True,2,9,10,8,6,2
3077,A2DFNNDO9YE0NL,False,True,True,3,8,9,7,10,2
3078,A2DFNNDO9YE0NL,False,True,True,1,4,9,4,8,2
3079,A2DFNNDO9YE0NL,False,True,True,4,7,10,8,11,2
3080,A2DFNNDO9YE0NL,False,True,True,2,8,10,10,11,3
3081,A2DFNNDO9YE0NL,False,True,True,3,7,9,5,9,3
3082,A2DFNNDO9YE0NL,False,True,True,1,4,8,6,9,3
3083,A2DFNNDO9YE0NL,False,True,True,4,9,11,11,10,3
3084,A2DFNNDO9YE0NL,False,True,True,2,8,10,11,8,4
3085,A2DFNNDO9YE0NL,False,True,True,3,4,9,6,6,4
3086,A2DFNNDO9YE0NL,False,True,True,1,3,7,8,10,4
3087,A2DFNNDO9YE0NL,False,True,True,4,6,9,10,11,4
3088,A27HVVLSZZ13XK,False,True,True,1,3,10,4,9,1
3089,A27HVVLSZZ13XK,False,True,True,3,4,11,6,6,1
3090,A27HVVLSZZ13XK,False,True,True,4,10,12,11,11,1
3091,A27HVVLSZZ13XK,False,True,True,2,9,10,9,8,1
3092,A27HVVLSZZ13XK,False,True,True,1,7,9,10,10,2
3093,A27HVVLSZZ13XK,False,True,True,3,4,8,6,9,2
3094,A27HVVLSZZ13XK,False,True,True,4,5,9,9,11,2
3095,A27HVVLSZZ13XK,False,True,True,2,10,9,12,10,2
3096,A27HVVLSZZ13XK,False,True,True,1,7,9,7,10,3
3097,A27HVVLSZZ13XK,False,True,True,3,5,8,10,10,3
3098,A27HVVLSZZ13XK,False,True,True,4,9,10,12,10,3
3099,A27HVVLSZZ13XK,False,True,True,2,9,9,9,11,3
3100,A27HVVLSZZ13XK,False,True,True,1,6,8,7,8,4
3101,A27HVVLSZZ13XK,False,True,True,3,6,8,7,9,4
3102,A27HVVLSZZ13XK,False,True,True,4,8,9,9,11,4
3103,A27HVVLSZZ13XK,False,True,True,2,8,9,6,6,4
3104,A2T5CROJ0FWIJY,False,True,True,2,5,10,6,8,1
3105,A2T5CROJ0FWIJY,False,True,True,4,11,11,12,10,1
3106,A2T5CROJ0FWIJY,False,True,True,1,3,8,5,9,1
3107,A2T5CROJ0FWIJY,False,True,True,3,6,10,8,6,1
3108,A2T5CROJ0FWIJY,False,True,True,2,8,10,9,6,2
3109,A2T5CROJ0FWIJY,False,True,True,4,10,10,10,11,2
3110,A2T5CROJ0FWIJY,False,True,True,1,5,8,7,10,2
3111,A2T5CROJ0FWIJY,False,True,True,3,9,10,9,9,2
3112,A2T5CROJ0FWIJY,False,True,True,2,7,7,5,11,3
3113,A2T5CROJ0FWIJY,False,True,True,4,12,10,12,11,3
3114,A2T5CROJ0FWIJY,False,True,True,1,4,8,5,8,3
3115,A2T5CROJ0FWIJY,False,True,True,3,9,10,10,9,3
3116,A2T5CROJ0FWIJY,False,True,True,2,7,9,8,10,4
3117,A2T5CROJ0FWIJY,False,True,True,4,10,10,9,11,4
3118,A2T5CROJ0FWIJY,False,True,True,1,5,9,8,10,4
3119,A2T5CROJ0FWIJY,False,True,True,3,8,10,8,10,4
3120,AY5QPUSEADPBG,False,True,True,3,8,12,8,9,1
3121,AY5QPUSEADPBG,False,True,True,2,3,8,6,8,1
3122,AY5QPUSEADPBG,False,True,True,4,5,10,9,11,1
3123,AY5QPUSEADPBG,False,True,True,1,6,10,8,9,1
3124,AY5QPUSEADPBG,False,True,True,3,3,10,7,6,2
3125,AY5QPUSEADPBG,False,True,True,2,3,8,7,11,2
3126,AY5QPUSEADPBG,False,True,True,4,5,10,10,10,2
3127,AY5QPUSEADPBG,False,True,True,1,8,7,9,8,2
3128,AY5QPUSEADPBG,False,True,True,3,9,8,5,9,3
3129,AY5QPUSEADPBG,False,True,True,2,2,9,7,10,3
3130,AY5QPUSEADPBG,False,True,True,4,3,9,9,11,3
3131,AY5QPUSEADPBG,False,True,True,1,4,9,7,10,3
3132,AY5QPUSEADPBG,False,True,True,3,5,9,6,10,4
3133,AY5QPUSEADPBG,False,True,True,2,3,9,6,6,4
3134,AY5QPUSEADPBG,False,True,True,4,5,9,8,11,4
3135,AY5QPUSEADPBG,False,True,True,1,8,8,11,10,4
3136,A5EU1AQJNC7F2,False,True,True,3,11,12,10,10,1
3137,A5EU1AQJNC7F2,False,True,True,4,11,11,11,11,1
3138,A5EU1AQJNC7F2,False,True,True,2,7,9,8,11,1
3139,A5EU1AQJNC7F2,False,True,True,1,8,12,11,9,1
3140,A5EU1AQJNC7F2,False,True,True,3,8,11,10,9,2
3141,A5EU1AQJNC7F2,False,True,True,4,10,10,11,11,2
3142,A5EU1AQJNC7F2,False,True,True,2,9,11,10,6,2
3143,A5EU1AQJNC7F2,False,True,True,1,11,11,10,10,2
3144,A5EU1AQJNC7F2,False,True,True,3,8,11,6,6,3
3145,A5EU1AQJNC7F2,False,True,True,4,11,12,12,11,3
3146,A5EU1AQJNC7F2,False,True,True,2,7,11,6,10,3
3147,A5EU1AQJNC7F2,False,True,True,1,5,10,5,10,3
3148,A5EU1AQJNC7F2,False,True,True,3,8,11,8,9,4
3149,A5EU1AQJNC7F2,False,True,True,4,11,12,11,10,4
3150,A5EU1AQJNC7F2,False,True,True,2,8,10,7,8,4
3151,A5EU1AQJNC7F2,False,True,True,1,9,11,3,8,4
3152,A7V4CVENA0DYV,False,True,True,1,8,12,12,8,1
3153,A7V4CVENA0DYV,False,True,True,3,6,10,10,9,1
3154,A7V4CVENA0DYV,False,True,True,2,6,7,6,6,1
3155,A7V4CVENA0DYV,False,True,True,4,7,9,11,11,1
3156,A7V4CVENA0DYV,False,True,True,1,6,7,9,9,2
3157,A7V4CVENA0DYV,False,True,True,3,7,9,6,9,2
3158,A7V4CVENA0DYV,False,True,True,2,6,7,7,8,2
3159,A7V4CVENA0DYV,False,True,True,4,7,9,10,11,2
3160,A7V4CVENA0DYV,False,True,True,1,8,7,9,10,3
3161,A7V4CVENA0DYV,False,True,True,3,7,8,8,6,3
3162,A7V4CVENA0DYV,False,True,True,2,7,7,9,10,3
3163,A7V4CVENA0DYV,False,True,True,4,9,10,12,10,3
3164,A7V4CVENA0DYV,False,True,True,1,8,9,8,10,4
3165,A7V4CVENA0DYV,False,True,True,3,7,9,7,10,4
3166,A7V4CVENA0DYV,False,True,True,2,7,9,7,11,4
3167,A7V4CVENA0DYV,False,True,True,4,10,10,11,11,4
3168,ATHS9GUME1XCA,False,True,True,4,11,12,10,10,1
3169,ATHS9GUME1XCA,False,True,True,1,6,11,5,9,1
3170,ATHS9GUME1XCA,False,True,True,3,6,9,5,6,1
3171,ATHS9GUME1XCA,False,True,True,2,9,11,7,6,1
3172,ATHS9GUME1XCA,False,True,True,4,7,9,7,11,2
3173,ATHS9GUME1XCA,False,True,True,1,4,8,4,10,2
3174,ATHS9GUME1XCA,False,True,True,3,6,8,8,9,2
3175,ATHS9GUME1XCA,False,True,True,2,6,8,8,8,2
3176,ATHS9GUME1XCA,False,True,True,4,9,10,6,11,3
3177,ATHS9GUME1XCA,False,True,True,1,7,9,5,10,3
3178,ATHS9GUME1XCA,False,True,True,3,7,9,5,9,3
3179,ATHS9GUME1XCA,False,True,True,2,5,8,4,10,3
3180,ATHS9GUME1XCA,False,True,True,4,7,10,9,11,4
3181,ATHS9GUME1XCA,False,True,True,1,5,10,6,8,4
3182,ATHS9GUME1XCA,False,True,True,3,7,10,5,10,4
3183,ATHS9GUME1XCA,False,True,True,2,6,9,7,11,4
3184,A24LUXW1DB1QI5,False,True,True,3,2,10,3,6,1
3185,A24LUXW1DB1QI5,False,True,True,1,4,7,6,9,1
3186,A24LUXW1DB1QI5,False,True,True,2,6,8,7,10,1
3187,A24LUXW1DB1QI5,False,True,True,4,8,10,9,11,1
3188,A24LUXW1DB1QI5,False,True,True,3,4,7,8,9,2
3189,A24LUXW1DB1QI5,False,True,True,1,6,8,6,10,2
3190,A24LUXW1DB1QI5,False,True,True,2,7,9,9,8,2
3191,A24LUXW1DB1QI5,False,True,True,4,9,9,10,11,2
3192,A24LUXW1DB1QI5,False,True,True,3,6,8,6,10,3
3193,A24LUXW1DB1QI5,False,True,True,1,8,9,6,10,3
3194,A24LUXW1DB1QI5,False,True,True,2,7,8,6,6,3
3195,A24LUXW1DB1QI5,False,True,True,4,8,9,8,11,3
3196,A24LUXW1DB1QI5,False,True,True,3,5,8,7,9,4
3197,A24LUXW1DB1QI5,False,True,True,1,7,9,5,8,4
3198,A24LUXW1DB1QI5,False,True,True,2,8,9,7,11,4
3199,A24LUXW1DB1QI5,False,True,True,4,9,10,11,10,4
3200,A2F0X4LN9N4O4C,False,True,True,1,0,9,4,8,1
3201,A2F0X4LN9N4O4C,False,True,True,3,1,6,8,9,1
3202,A2F0X4LN9N4O4C,False,True,True,2,2,8,4,8,1
3203,A2F0X4LN9N4O4C,False,True,True,4,9,11,12,10,1
3204,A2F0X4LN9N4O4C,False,True,True,1,1,9,2,9,2
3205,A2F0X4LN9N4O4C,False,True,True,3,5,8,7,9,2
3206,A2F0X4LN9N4O4C,False,True,True,2,3,10,8,10,2
3207,A2F0X4LN9N4O4C,False,True,True,4,4,10,7,11,2
3208,A2F0X4LN9N4O4C,False,True,True,1,2,9,8,10,3
3209,A2F0X4LN9N4O4C,False,True,True,3,2,9,5,6,3
3210,A2F0X4LN9N4O4C,False,True,True,2,2,9,4,6,3
3211,A2F0X4LN9N4O4C,False,True,True,4,5,10,7,11,3
